0,0.0,0.28722218178974723
1,0.28722218178974723,22.76769093178975
2,23.0549131135795,47.70803536348885
3,70.76294847706835,30.325907068113708
4,101.08885554518206,35.372853719945866
5,136.46170926512792,54.40967911428373
6,190.87138837941166,39.85004601422398
7,230.72143439363563,50.06881097366974
8,280.7902453673054,30.03762417240432
9,310.8278695397097,0.09198550441203679
10,310.91985504412173,46.22785338807563
11,357.14770843219736,50.96781408116249
12,408.11552251335985,52.76673619617236
13,460.8822587095322,29.715023471087875
14,490.5972821806201,0.09266067382958454
15,490.68994285444967,46.11884118265141
16,536.8087840371011,43.30810779532271
17,580.1168918324238,59.8826574464224
18,639.9995492788462,4.507211538111733E-4
19,640.0,0.0
20,640.0,0.0
21,640.0,0.0
