0,0.0,0.0
1,0.0,93.44140625
2,93.44140625,192.1875
3,285.62890625,200.8125
4,486.44140625,200.625
5,687.06640625,309.37109375
6,996.4375,268.3235252839909
7,1264.7610252839909,300.87373632585036
8,1565.6347616098412,300.27281906074427
9,1865.9075806705855,234.15107426907798
10,2100.0586549396635,316.8465253283607
11,2416.905180268024,294.80595588106416
12,2711.7111361490884,303.8574919572893
13,3015.5686281063777,311.98639820728886
14,3327.5550263136665,284.5746142037333
15,3612.1296405174,313.6101802913154
16,3925.739820808715,305.0308318798334
17,4230.770652688549,336.6911567541365
18,4567.461809442685,295.75067155535544
19,4863.2124809980405,256.19207780535635
20,5119.404558803397,0.1920778053554386
21,5119.596636608752,0.1920778053563481
22,5119.788714414109,0.1920778053563481
23,5119.980792219465,0.0
